ZipCode,RegionID,ZipCode,City,State,Metro,CountyName,SizeRank
40014,75477,40014,Crestwood,KY,Louisville/Jefferson County,Oldham County,5871
27536,69394,27536,Henderson,NC,Henderson,Vance County,5872
40769,75782,40769,Williamsburg,KY,London,Whitley County,5873
61073,84805,61073,Roscoe,IL,Rockford,Winnebago County,5874
13903,63349,13903,Binghamton,NY,Binghamton,Broome County,5875
24201,68036,24201,Bristol,VA,Kingsport-Bristol-Bristol,Bristol City,5876
62220,85344,62220,Belleville,IL,St. Louis,Saint Clair County,5878
39553,75345,39553,Gautier,MS,Gulfport-Biloxi-Pascagoula,Jackson County,5879
78620,92558,78620,Dripping Springs,TX,Austin-Round Rock,Hays County,5880
98422,99799,98422,Tacoma,WA,Seattle-Tacoma-Bellevue,Pierce County,5881
44647,77261,44647,Massillon,OH,Canton-Massillon,Stark County,5882
97424,99271,97424,Cottage Grove,OR,Eugene,Lane County,5883
19090,65760,19090,Willow Grove,PA,Philadelphia-Camden-Wilmington,Montgomery County,5884
27021,69177,27021,King,NC,Winston-Salem,Stokes County,5885
44333,77139,44333,Fairlawn,OH,Akron,Summit County,5886
02842,58939,02842,Middletown,RI,Providence-Warwick,Newport County,5887
48184,79043,48184,Wayne,MI,Detroit-Warren-Dearborn,Wayne County,5888
94127,97581,94127,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,5889
02882,58962,02882,Narragansett,RI,Providence-Warwick,Washington County,5890
75156,90733,75156,Gun Barrel City,TX,Athens,Henderson County,5891
80223,93299,80223,Denver,CO,Denver-Aurora-Lakewood,Denver County,5892
37748,74458,37748,Harriman,TN,Knoxville,Roane County,5893
95620,98316,95620,Dixon,CA,Vallejo-Fairfield,Solano County,5894
34474,73120,34474,Ocala,FL,Ocala,Marion County,5895
57110,83143,57110,Sioux Falls,SD,Sioux Falls,Minnehaha County,5896
25414,68600,25414,Charles Town,WV,Washington-Arlington-Alexandria,Jefferson County,5897
55438,82288,55438,Bloomington,MN,Minneapolis-St. Paul-Bloomington,Hennepin County,5898
33760,72801,33760,South Highpoint,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,5899
18640,65555,18640,Pittston,PA,Scranton--Wilkes-Barre--Hazleton,Luzerne County,5900
53597,81416,53597,Waunakee,WI,Madison,Dane County,5901
73036,89871,73036,El Reno,OK,Oklahoma City,Canadian County,5902
90245,96103,90245,El Segundo,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,5903
98686,99965,98686,Vancouver,WA,Portland-Vancouver-Hillsboro,Clark County,5904
08015,60911,08015,Browns Mills,NJ,Philadelphia-Camden-Wilmington,Burlington County,5905
33872,72878,33872,Sebring,FL,Sebring,Highlands County,5906
39440,75298,39440,Laurel,MS,Laurel,Jones County,5907
02476,58781,02476,Arlington,MA,Boston-Cambridge-Newton,Middlesex County,5908
54166,81598,54166,Shawano,WI,Shawano,Shawano County,5909
49058,79546,49058,Hastings,MI,Grand Rapids-Wyoming,Barry County,5910
84651,94632,84651,Payson,UT,Provo-Orem,Utah County,5911
97060,99059,97060,Troutdale,OR,Portland-Vancouver-Hillsboro,Multnomah County,5912
53012,81142,53012,Cedarburg,WI,Milwaukee-Waukesha-West Allis,Ozaukee County,5913
55362,82213,55362,Monticello,MN,Minneapolis-St. Paul-Bloomington,Wright County,5914
55435,82285,55435,Edina,MN,Minneapolis-St. Paul-Bloomington,Hennepin County,5915
34222,73044,34222,Ellenton,FL,North Port-Sarasota-Bradenton,Manatee County,5916
06801,60451,06801,Bethel,CT,Bridgeport-Stamford-Norwalk,Fairfield County,5917
87508,95388,87508,Santa Fe,NM,Santa Fe,Santa Fe County,5918
33316,72535,33316,Fort Lauderdale,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,5919
10543,61851,10543,Mamaroneck,NY,New York-Newark-Jersey City,Westchester County,5920
36804,74055,36804,Opelika,AL,Auburn-Opelika,Lee County,5921
27546,69403,27546,Lillington,NC,Dunn,Harnett County,5922
37015,74103,37015,Ashland City,TN,Nashville-Davidson--Murfreesboro--Franklin,Cheatham County,5923
48240,79095,48240,Redford,MI,Detroit-Warren-Dearborn,Wayne County,5924
11694,62182,11694,New York,NY,New York-Newark-Jersey City,Queens County,5925
14610,63631,14610,Rochester,NY,Rochester,Monroe County,5926
89027,95766,89027,Mesquite,NV,Las Vegas-Henderson-Paradise,Clark County,5927
92603,96940,92603,Irvine,CA,Los Angeles-Long Beach-Anaheim,Orange County,5928
44092,76994,44092,Wickliffe,OH,Cleveland-Elyria,Lake County,5929
32920,72302,32920,Cape Canaveral,FL,Palm Bay-Melbourne-Titusville,Brevard County,5930
32934,72311,32934,Melbourne,FL,Palm Bay-Melbourne-Titusville,Brevard County,5931
21901,67097,21901,North East,MD,Philadelphia-Camden-Wilmington,Cecil County,5932
95212,98046,95212,Stockton,CA,Stockton-Lodi,San Joaquin County,5933
10605,61891,10605,White Plains,NY,New York-Newark-Jersey City,Westchester County,5934
11422,62108,11422,New York,NY,New York-Newark-Jersey City,Queens County,5935
91040,96282,91040,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,5936
32025,71739,32025,Lake City,FL,Lake City,Columbia County,5937
59106,83946,59106,Billings,MT,Billings,Yellowstone County,5938
33704,72767,33704,Saint Petersburg,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,5939
76052,91213,76052,Fort Worth,TX,Dallas-Fort Worth-Arlington,Tarrant County,5940
90061,96042,90061,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,5941
20657,66535,20657,Lusby,MD,Washington-Arlington-Alexandria,Calvert County,5942
16201,64486,16201,Kittanning,PA,Pittsburgh,Armstrong County,5943
78503,92476,78503,McAllen,TX,McAllen-Edinburg-Mission,Hidalgo County,5944
10703,61897,10703,Yonkers,NY,New York-Newark-Jersey City,Westchester County,5945
27510,69369,27510,Carrboro,NC,Durham-Chapel Hill,Orange County,5946
32024,71738,32024,Lake City,FL,Lake City,Columbia County,5947
07206,60636,07206,Elizabeth,NJ,New York-Newark-Jersey City,Union County,5948
70526,88649,70526,Crowley,LA,Lafayette,Acadia Parish,5949
08210,61004,08210,Middle,NJ,Ocean City,Cape May County,5950
18914,65629,18914,New Britain,PA,Philadelphia-Camden-Wilmington,Bucks County,5951
77039,91688,77039,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,5952
12508,62622,12508,Beacon,NY,New York-Newark-Jersey City,Dutchess County,5953
55405,82255,55405,Minneapolis,MN,Minneapolis-St. Paul-Bloomington,Hennepin County,5954
30277,71004,30277,Sharpsburg,GA,Atlanta-Sandy Springs-Roswell,Coweta County,5955
48838,79412,48838,Greenville,MI,Grand Rapids-Wyoming,Montcalm County,5956
53149,81248,53149,Mukwonago,WI,Milwaukee-Waukesha-West Allis,Waukesha County,5957
66221,87137,66221,Overland Park,KS,Kansas City,Johnson County,5958
94022,97513,94022,Los Altos,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,5959
30548,71195,30548,Hoschton,GA,Jefferson,Jackson County,5960
44055,76968,44055,Lorain,OH,Cleveland-Elyria,Lorain County,5961
11010,61981,11010,Franklin Square,NY,New York-Newark-Jersey City,Nassau County,5962
77568,92033,77568,La Marque,TX,Houston-The Woodlands-Sugar Land,Galveston County,5963
68505,88035,68505,Lincoln,NE,Lincoln,Lancaster County,5964
19804,66057,19804,Newport,DE,Philadelphia-Camden-Wilmington,New Castle County,5965
33566,72682,33566,Plant City,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,5966
15228,63959,15228,Pittsburgh,PA,Pittsburgh,Allegheny County,5967
83204,94049,83204,Pocatello,ID,Pocatello,Bannock County,5968
79765,93074,79765,Odessa,TX,Odessa,Ector County,5969
01001,58196,01001,Agawam,MA,Springfield,Hampden County,5970
60153,84403,60153,Maywood,IL,Chicago-Naperville-Elgin,Cook County,5972
34228,73047,34228,Longboat Key,FL,North Port-Sarasota-Bradenton,Sarasota County,5973
33983,72948,33983,Punta Gorda,FL,Punta Gorda,Charlotte County,5974
02451,58760,02451,Waltham,MA,Boston-Cambridge-Newton,Middlesex County,5975
29569,70558,29569,Loris,SC,Myrtle Beach-Conway-North Myrtle Beach,Horry County,5976
97215,99129,97215,Portland,OR,Portland-Vancouver-Hillsboro,Multnomah County,5977
21409,66882,21409,Annapolis,MD,Baltimore-Columbia-Towson,Anne Arundel County,5978
06401,60287,06401,Ansonia,CT,New Haven-Milford,New Haven County,5979
62223,85347,62223,Belleville,IL,St. Louis,Saint Clair County,5980
12801,62756,12801,Glens Falls,NY,Glens Falls,Warren County,5981
95437,98200,95437,Fort Bragg,CA,Ukiah,Mendocino County,5982
34235,73054,34235,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota County,5983
78801,92692,78801,Uvalde,TX,Uvalde,Uvalde County,5984
53089,81205,53089,Sussex,WI,Milwaukee-Waukesha-West Allis,Waukesha County,5985
28034,69676,28034,Dallas,NC,Charlotte-Concord-Gastonia,Gaston County,5986
36081,73736,36081,Troy,AL,Troy,Pike County,5987
46637,78213,46637,South Bend,IN,South Bend-Mishawaka,Saint Joseph County,5988
45426,77665,45426,Trotwood,OH,Dayton,Montgomery County,5989
04073,59345,04073,Sanford,ME,Portland-South Portland,York County,5990
37932,74567,37932,Knoxville,TN,Knoxville,Knox County,5991
44410,77153,44410,Cortland,OH,Youngstown-Warren-Boardman,Trumbull County,5992
55331,82183,55331,Shorewood,MN,Minneapolis-St. Paul-Bloomington,Hennepin County,5993
11552,62145,11552,West Hempstead,NY,New York-Newark-Jersey City,Nassau County,5994
40361,75651,40361,Paris,KY,Lexington-Fayette,Bourbon County,5995
50312,80283,50312,Des Moines,IA,Des Moines-West Des Moines,Polk County,5998
92532,96900,92532,Lake Elsinore,CA,Riverside-San Bernardino-Ontario,Riverside County,5999
40744,75775,40744,London,KY,London,Laurel County,6000
73142,89965,73142,Oklahoma City,OK,Oklahoma City,Oklahoma County,6001
54455,81698,54455,Kronenwetter,WI,Wausau,Marathon County,6002
55127,82128,55127,Vadnais Heights,MN,Minneapolis-St. Paul-Bloomington,Ramsey County,6003
33598,72703,33598,Wimauma,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,6004
44241,77086,44241,Streetsboro,OH,Akron,Portage County,6005
37938,74570,37938,Knoxville,TN,Knoxville,Knox County,6006
94618,97819,94618,Oakland,CA,San Francisco-Oakland-Hayward,Alameda County,6007
62711,85648,62711,Springfield,IL,Springfield,Sangamon County,6009
34685,73173,34685,Palm Harbor,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,6010
28801,70233,28801,Asheville,NC,Asheville,Buncombe County,6012
60513,84547,60513,Brookfield,IL,Chicago-Naperville-Elgin,Cook County,6013
11762,62236,11762,Massapequa Park,NY,New York-Newark-Jersey City,Nassau County,6015
94564,97770,94564,Pinole,CA,San Francisco-Oakland-Hayward,Contra Costa County,6016
37210,74241,37210,Nashville,TN,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,6017
02878,58958,02878,Tiverton,RI,Providence-Warwick,Newport County,6018
33767,72808,33767,Clearwater,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,6019
17025,64857,17025,East Pennsboro,PA,Harrisburg-Carlisle,Cumberland County,6020
98282,99688,98282,Camano Island,WA,Oak Harbor,Island County,6021
39565,75354,39565,Vancleave,MS,Gulfport-Biloxi-Pascagoula,Jackson County,6022
63084,85912,63084,Union,MO,St. Louis,Franklin County,6023
68847,88212,68847,Kearney,NE,Kearney,Buffalo County,6024
01609,58448,01609,Worcester,MA,Worcester,Worcester County,6025
02066,58607,02066,Scituate,MA,Boston-Cambridge-Newton,Plymouth County,6026
06840,60471,06840,New Canaan,CT,Bridgeport-Stamford-Norwalk,Fairfield County,6027
40213,75567,40213,Louisville,KY,Louisville/Jefferson County,Jefferson County,6028
73109,89934,73109,Oklahoma City,OK,Oklahoma City,Oklahoma County,6029
64064,86311,64064,Lees Summit,MO,Kansas City,Jackson County,6030
02790,58904,02790,Westport,MA,Providence-Warwick,Bristol County,6031
99201,100150,99201,Spokane,WA,Spokane-Spokane Valley,Spokane County,6032
60403,399605,60403,Crest Hill,IL,Chicago-Naperville-Elgin,Will County,6033
04062,59336,04062,Windham,ME,Portland-South Portland,Cumberland County,6034
11946,62293,11946,Hampton Bays,NY,New York-Newark-Jersey City,Suffolk County,6035
77979,92178,77979,Port Lavaca,TX,Port Lavaca,Calhoun County,6036
25302,68549,25302,Charleston,WV,Charleston,Kanawha County,6037
99217,100166,99217,Spokane,WA,Spokane-Spokane Valley,Spokane County,6039
92173,96707,92173,San Diego,CA,San Diego-Carlsbad,San Diego County,6041
15017,63835,15017,South Fayette,PA,Pittsburgh,Allegheny County,6042
33635,72735,33635,Town 'n' Country,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,6043
74129,90312,74129,Tulsa,OK,Tulsa,Tulsa County,6044
75402,90876,75402,Greenville,TX,Dallas-Fort Worth-Arlington,Hunt County,6045
33525,72659,33525,Dade City,FL,Tampa-St. Petersburg-Clearwater,Pasco County,6046
84093,94456,84093,Sandy,UT,Salt Lake City,Salt Lake County,6047
18706,65574,18706,Hanover,PA,Scranton--Wilkes-Barre--Hazleton,Luzerne County,6048
76574,91486,76574,Taylor,TX,Austin-Round Rock,Williamson County,6049
01603,58442,01603,Worcester,MA,Worcester,Worcester County,6050
74114,90302,74114,Tulsa,OK,Tulsa,Tulsa County,6051
01913,58547,01913,Amesbury,MA,Boston-Cambridge-Newton,Essex County,6052
13662,63221,13662,Massena,NY,Ogdensburg-Massena,Saint Lawrence County,6053
48034,78916,48034,Southfield,MI,Detroit-Warren-Dearborn,Oakland County,6054
34237,73056,34237,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota County,6055
46733,78233,46733,Decatur,IN,Decatur,Adams County,6056
53185,81271,53185,Waterford,WI,Racine,Racine County,6057
14420,63514,14420,Sweden,NY,Rochester,Monroe County,6058
38804,75012,38804,Tupelo,MS,Tupelo,Lee County,6059
84720,94656,84720,Cedar City,UT,Cedar City,Iron County,6060
98136,99591,98136,Seattle,WA,Seattle-Tacoma-Bellevue,King County,6061
89146,95842,89146,Las Vegas,NV,Las Vegas-Henderson-Paradise,Clark County,6062
07735,60782,07735,Union Beach,NJ,New York-Newark-Jersey City,Monmouth County,6063
62208,85337,62208,Fairview Heights,IL,St. Louis,Saint Clair County,6064
02492,58787,02492,Needham,MA,Boston-Cambridge-Newton,Norfolk County,6065
78584,92526,78584,Roma,TX,Rio Grande City,Starr County,6066
78724,92635,78724,Austin,TX,Austin-Round Rock,Travis County,6067
90222,96092,90222,Compton,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,6068
34951,73231,34951,Fort Pierce,FL,Port St. Lucie,Saint Lucie County,6069
60093,84348,60093,Winnetka,IL,Chicago-Naperville-Elgin,Cook County,6070
60160,84409,60160,Melrose Park,IL,Chicago-Naperville-Elgin,Cook County,6071
14468,63542,14468,Parma,NY,Rochester,Monroe County,6072
11968,62314,11968,Southampton,NY,New York-Newark-Jersey City,Suffolk County,6073
67901,87788,67901,Liberal,KS,Liberal,Seward County,6074
98408,99790,98408,Tacoma,WA,Seattle-Tacoma-Bellevue,Pierce County,6075
33637,72736,33637,Temple Terrace,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,6076
54017,81541,54017,New Richmond,WI,Minneapolis-St. Paul-Bloomington,Saint Croix County,6077
92808,97027,92808,Anaheim,CA,Los Angeles-Long Beach-Anaheim,Orange County,6078
28327,69857,28327,Whispering Pines,NC,Pinehurst-Southern Pines,Moore County,6079
02724,58875,02724,Fall River,MA,Providence-Warwick,Bristol County,6080
60154,84404,60154,Westchester,IL,Chicago-Naperville-Elgin,Cook County,6081
19440,65928,19440,Hatfield,PA,Philadelphia-Camden-Wilmington,Montgomery County,6082
85253,94845,85253,Paradise Valley,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,6083
07508,60701,07508,North Haledon,NJ,New York-Newark-Jersey City,Passaic County,6084
08077,60967,08077,Cinnaminson,NJ,Philadelphia-Camden-Wilmington,Burlington County,6085
16117,64454,16117,Ellwood City,PA,New Castle,Lawrence County,6086
33777,72817,33777,Seminole,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,6088
35040,73279,35040,Calera,AL,Birmingham-Hoover,Shelby County,6089
17104,64930,17104,Harrisburg,PA,Harrisburg-Carlisle,Dauphin County,6090
28779,70219,28779,Sylva,NC,Cullowhee,Jackson County,6091
30824,71334,30824,Thomson,GA,Augusta-Richmond County,McDuffie County,6092
41076,75909,41076,Cold Spring,KY,Cincinnati,Campbell County,6093
65613,86872,65613,Bolivar,MO,Springfield,Polk County,6094
18902,399553,18902,Buckingham,PA,Philadelphia-Camden-Wilmington,Bucks County,6095
34239,73058,34239,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota County,6096
33331,72550,33331,Weston,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,6097
53094,81210,53094,Watertown,WI,Watertown-Fort Atkinson,Jefferson County,6098
12054,62359,12054,Bethlehem,NY,Albany-Schenectady-Troy,Albany County,6099
72022,89307,72022,Bryant,AR,Little Rock-North Little Rock-Conway,Saline County,6100
37909,74549,37909,Knoxville,TN,Knoxville,Knox County,6102
01610,58449,01610,Worcester,MA,Worcester,Worcester County,6103
60140,84391,60140,Pingree Grove,IL,Chicago-Naperville-Elgin,Kane County,6104
07205,60635,07205,Hillside,NJ,New York-Newark-Jersey City,Union County,6105
32081,399569,32081,Ponte Vedra,FL,Jacksonville,Saint Johns County,6106
92029,96598,92029,Escondido,CA,San Diego-Carlsbad,San Diego County,6107
49010,79503,49010,Allegan,MI,Holland,Allegan County,6108
67206,87501,67206,Wichita,KS,Wichita,Sedgwick County,6109
60465,84516,60465,Palos Hills,IL,Chicago-Naperville-Elgin,Cook County,6111
23508,67752,23508,Norfolk,VA,Virginia Beach-Norfolk-Newport News,Norfolk City,6112
33778,72818,33778,Largo,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,6114
70507,88630,70507,Lafayette,LA,Lafayette,Lafayette Parish,6115
72801,89758,72801,Russellville,AR,Russellville,Pope County,6116
85262,94854,85262,Scottsdale,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,6117
37127,74184,37127,Murfreesboro,TN,Nashville-Davidson--Murfreesboro--Franklin,Rutherford County,6118
84737,94672,84737,Hurricane,UT,St. George,Washington County,6119
82072,93873,82072,Laramie,WY,Laramie,Albany County,6120
60106,84360,60106,Bensenville,IL,Chicago-Naperville-Elgin,DuPage County,6121
02747,58887,02747,Dartmouth,MA,Providence-Warwick,Bristol County,6122
13203,63010,13203,Syracuse,NY,Syracuse,Onondaga County,6123
06820,60461,06820,Darien,CT,Bridgeport-Stamford-Norwalk,Fairfield County,6124
90303,96135,90303,Inglewood,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,6125
28075,69696,28075,Harrisburg,NC,Charlotte-Concord-Gastonia,Cabarrus County,6127
76105,91250,76105,Fort Worth,TX,Dallas-Fort Worth-Arlington,Tarrant County,6128
08872,61228,08872,Sayreville,NJ,New York-Newark-Jersey City,Middlesex County,6129
22551,399556,22551,Spotsylvania,VA,Washington-Arlington-Alexandria,Spotsylvania County,6130
06804,60452,06804,Brookfield,CT,Bridgeport-Stamford-Norwalk,Fairfield County,6131
18109,65372,18109,Allentown,PA,Allentown-Bethlehem-Easton,Lehigh County,6132
44132,77032,44132,Euclid,OH,Cleveland-Elyria,Cuyahoga County,6133
35071,73303,35071,Gardendale,AL,Birmingham-Hoover,Jefferson County,6134
27317,69297,27317,Randleman,NC,Greensboro-High Point,Randolph County,6135
08505,61083,08505,Bordentown,NJ,Philadelphia-Camden-Wilmington,Burlington County,6136
24210,68040,24210,Abingdon,VA,Kingsport-Bristol-Bristol,Washington County,6137
48082,78956,48082,Saint Clair Shores,MI,Detroit-Warren-Dearborn,Macomb County,6138
95135,98003,95135,San Jose,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,6139
17019,64851,17019,Carroll,PA,York-Hanover,York County,6140
90232,96097,90232,Culver City,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,6141
08550,61105,08550,West Windsor,NJ,Trenton,Mercer County,6142
60585,84598,60585,Plainfield,IL,Chicago-Naperville-Elgin,Will County,6143
79110,92839,79110,Amarillo,TX,Amarillo,Potter County,6144
44089,76992,44089,Vermilion,OH,Cleveland-Elyria,Lorain County,6145
07407,60655,07407,Elmwood Park,NJ,New York-Newark-Jersey City,Bergen County,6146
52807,81129,52807,Davenport,IA,Davenport-Moline-Rock Island,Scott County,6147
17070,64901,17070,New Cumberland,PA,Harrisburg-Carlisle,Cumberland County,6148
76301,91351,76301,Wichita Falls,TX,Wichita Falls,Wichita County,6149
